committee_id,name,committee_type,org_type,connected_org,total_receipts,contribs_to_others,ind_exp,proposedClass,reason,finalClass
C00785014,CONQUERING CANCER PAC,Q,,NONE,438507,288800,0,ACTIVIST,inline: Conquering Cancer PAC — cancer research advocacy,
C00336057,U S CELLULAR POLITICAL ACTION COMMITTEE,Q,C,,328806,288500,0,CORPORATE,org_type=C (Corporation),
C00494112,JOBS AND INNOVATION MATTER PAC (JIM PAC),Q,,HIMES,427254,288500,0,LEADERSHIP,inline: BEEPAC — Jim Himes leadership PAC,
C00816124,PATRIOT FREEDOM PAC INC,V,,NONE,633284,288200,93616,CORPORATE,/\bINC\b/,
C00376582,"BECTON, DICKINSON AND COMPANY PAC",Q,C,BECTON DICKINSON AND COMPANY PAC,272403,288000,0,CORPORATE,org_type=C (Corporation),
C00452052,ENDO PHARMACEUTICALS INC POLITICAL ACTION COMMITTEE (ENDO PAC),Q,C,"ENDO, INC.",235195,288000,0,CORPORATE,org_type=C (Corporation),
C00039321,"PEPSICO, INC. CONCERNED CITIZENS FUND",Q,C,"PEPSICO, INC.",365597,287250,0,CORPORATE,org_type=C (Corporation),
C00687848,PLANNED PARENTHOOD OF ORANGE AND SAN BERNARDINO COUNTIES' COMMUNITY ACTION FUND PAC,O,,NONE,2502554,257000,286918,ACTIVIST,/PLANNED PARENTHOOD/,
C00757179,AMERICAN VALOR PAC,O,,,428185,0,286916,UNKNOWN,no signal,
C00767871,REV UP PAC,Q,,,858722,286600,0,LEADERSHIP,inline: Rev Up PAC — politician leadership PAC,
C00011262,BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE,Q,L,BROTHERHOOD OF RAILROAD SIGNALMEN,331644,286550,0,LABOR,org_type=L (Labor),
C00130658,AMERICAN CONSERVATIVE UNION,V,,AMERICAN CONSERVATIVE UNION,3990325,286500,286060,LABOR,/\bUNION\b/,
C00704593,HOLD THE HOUSE PAC,V,,RED TO BLUE CA,409530,47000,286500,DARK_MONEY,inline: Blue Battleground Project — CA Dem dark money,
C00685768,OUR FUTURE IS BLACK PAC,O,,NONE,408953,0,286467,UNKNOWN,no signal,
C00656207,CALIFORNIA DEMOCRACY VENTURES FUND,N,,NONE,500836,286400,0,UNKNOWN,no signal,
C00421230,"AIRBUS GROUP, INC. PAC",Q,C,"AIRBUS AMERICAS, INC.",315555,285750,0,CORPORATE,org_type=C (Corporation),
C00471540,ENVIRONMENTAL DEFENSE ACTION FUND PAC,Q,M,,397310,285513,0,IDEOLOGICAL,/\bENVIRONMENT/,
C00314997,LABORATORY CORPORATION OF AMERICA HOLDINGS POLITICAL PARTICIPATION COMMITTEE,Q,C,,267997,285000,0,CORPORATE,org_type=C (Corporation),
C00774257,HOOSIER HONOR,O,,NONE,478200,285000,111810,UNKNOWN,no signal,
C00096842,THE AMERICAN ELECTRIC POWER COMMITTEE FOR RESPONSIBLE GOVERNMENT,Q,C,AMERICAN ELECTRIC POWER,1232211,284750,0,CORPORATE,org_type=C (Corporation),
C00770214,CHAMPION AMERICAN VALUES,W,,KANSAS CAV PAC,8814065,284551,200000,IDEOLOGICAL,/AMERICAN VALUES/,
C00491654,CITIZENS FOR PROSPERITY IN AMERICA TODAY PAC,Q,,PROPELLING AMERICA INTO TOMORROW,1336295,284500,0,IDEOLOGICAL,/CITIZENS FOR/,
C00731414,"AMENTUM SERVICES, INC. PAC",Q,C,"AMENTUM HOLDINGS, INC.",357686,284500,0,CORPORATE,org_type=C (Corporation),
C00656777,JAM PAC,Q,,,317246,284100,0,LEADERSHIP,inline: JAM PAC — Jamie Raskin or similar leadership PAC,
C00823351,REPUBLICANS UNITED TO DEFEND YOU PAC (RUDY PAC),Q,,,381221,284000,0,DARK_MONEY,inline: Republicans United to Defend You PAC — R dark money,
C00366468,"CORECIVIC, INC. POLITICAL ACTION COMMITTEE (CORECIVIC PAC)",Q,C,"CORECIVIC, INC.",283333,283950,0,CORPORATE,org_type=C (Corporation),
C00589507,"AAPI VICTORY FUND, INC.",W,,NONE,2942885,46505,283909,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00346288,"THE PREMIER, INC. EMPLOYEES' CIVIC ACTION FUND",Q,C,PREMIER INC.,243377,283750,0,CORPORATE,org_type=C (Corporation),
C00114108,"AMERICAN SOCIETY OF TRAVEL ADVISORS, INC. PAC",Q,T,"AMERICAN SOCIETY OF TRAVEL ADVISORS, INC.",441395,283500,0,CORPORATE,org_type=T (Trade Association),
C00686592,COMMITTEE FOR A BETTER TOMORROW SPONSORED BY LOS ANGELES COUNTY FEDERATION OF LABOR,O,,,421185,0,283313,UNKNOWN,no signal,
C00857425,RENEWING OUR NATION,O,,,300000,0,283275,DARK_MONEY,inline: Renewing Our Nation — R vague-patriotic dark money,
C00247569,HEALTHCARE DISTRIBUTION ALLIANCE POLITICAL ACTION COMMITTEE,Q,T,HEALTHCARE DISTRIBUTION ALLIANCE,245638,283000,0,CORPORATE,org_type=T (Trade Association),
C00878686,PALMETTO VALUES,O,,NONE,325000,35000,282897,DARK_MONEY,inline: Palmetto Values — SC dark money,
C00172296,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE PAC,Q,M,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,811037,282500,28426,UNKNOWN,no signal,
C00103697,"BECHTEL GROUP, INC. POLITICAL ACTION COMMITTEE (BECHTEL POLITICAL ACTION COMMITTEE)",Q,C,BECHTEL,373974,282500,0,CORPORATE,org_type=C (Corporation),
C00109306,NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS POLITICAL ACTION COMMMITTEE,Q,T,NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS,289649,282000,0,CORPORATE,org_type=T (Trade Association),
C00313700,TRANS UNION LLC POLITICAL ACTION COMMITTEE,Q,C,TRANSUNION,381637,282000,0,CORPORATE,org_type=C (Corporation),
C00435321,NUSTAR ENERGY L.P. (NUSTAR PAC),Q,C,,601949,281500,0,CORPORATE,org_type=C (Corporation),
C00273003,AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC),Q,M,AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS,154239,281150,0,CORPORATE,/\bASSOCIATION\b/,
C00348938,CHUBB GROUP HOLDINGS INC. POLITICAL ACTION COMMITTEE,Q,C,CHUBB GROUP HOLDINGS INC.,459519,281000,0,CORPORATE,org_type=C (Corporation),
C00389288,CHESAPEAKE ENERGY CORPORATION FED PAC,Q,C,EXPAND ENERGY CORPORATION,498114,281000,0,CORPORATE,org_type=C (Corporation),
C00625285,PHYLLIS SCHLAFLY'S EAGLE PAC,O,,,478798,0,280621,UNKNOWN,no signal,
C00691162,HOOSIER PAC,Q,,,935503,280100,0,UNKNOWN,no signal,
C00304477,OSHKOSH CORPORATION EMPLOYEES PAC (OCEPAC),Q,C,,307301,280000,0,CORPORATE,org_type=C (Corporation),
C00506907,ASPIRE PAC,Q,,,1835317,279736,0,LEADERSHIP,inline: Aspire PAC — generic leadership,
C00692202,COURAGE TO CHANGE,Q,,,857367,247937,279600,LEADERSHIP,inline: Courage to Change — AOC leadership PAC,
C00282038,"SONY PICTURES ENTERTAINMENT, INC. PAC",Q,C,"SONY PICTURES ENTERTAINMENT, INC.",144823,279500,0,CORPORATE,org_type=C (Corporation),
C00132282,EQUIPMENT LEASING AND FINANCE ASSN PAC (LEASEPAC),Q,T,EQUIPMENT LEASING AND FINANCE ASSOCIATION,253816,279000,0,CORPORATE,org_type=T (Trade Association),
C00410589,CERNER CORPORATION PAC,Q,C,,467971,279000,0,CORPORATE,org_type=C (Corporation),
C00433219,FUND FOR THE MAJORITY PAC,Q,,,416798,278500,0,UNKNOWN,no signal,
C00567545,BOOTS POLITICAL ACTION COMMITTEE,Q,,,1291328,278000,0,LEADERSHIP,inline: Boots PAC — veterans-themed leadership PAC,
C00481531,TEXAS REPUBLICANS UNITED POLITICAL ACTION COMMITTEE (TRU PAC),Q,,TEAM MCCAUL TEXAS VICTORY,329000,277900,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00480830,"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION - LOCAL, STATE, FEDERAL CANDIDATES",Q,L,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,2243928,277037,0,LABOR,org_type=L (Labor),
C00697326,"ON WISCONSIN PAC, INC.",Q,,,480264,277000,0,CORPORATE,/\bINC\b/,
C00769109,HEALTH JOBS JUSTICE,Q,,OSSOFF,993097,276966,0,LEADERSHIP,inline: Health Jobs Justice — Jon Ossoff leadership PAC,
C00451518,CROWE PAC,Q,,NONE,295466,276500,0,LEADERSHIP,inline: Crowe PAC — generic leadership PAC,
C00433482,TE CONNECTIVITY CORPORATION POLITICAL ACTION COMMITTEE TEPAC,Q,C,TE CONNECTIVITY CORPORATION,194651,275500,0,CORPORATE,org_type=C (Corporation),
C00177741,ASPLUNDH TREE EXPERT CO POLITICAL ACTION COMMITTEE (ATE PAC),Q,C,,261500,275000,0,CORPORATE,org_type=C (Corporation),
C00807198,PROTECT AND DEFEND AMERICA,O,,,306238,0,275000,UNKNOWN,no signal,
C00306449,AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC,Q,M,AMERICAN ACADEMY OF OTOLARYNGOLOGY - HEAD AND NECK SURGERY ENT PAC,325766,274500,0,CORPORATE,/AMERICAN ACADEMY OF/,
C00079681,NATIONAL PROPANE GAS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,T,,271698,274300,0,CORPORATE,org_type=T (Trade Association),
C00395723,ALSTON & BIRD PAC,Q,,NONE,320267,273900,0,UNKNOWN,no signal,
C00664664,PROVIDENCE ANESTHESIOLOGY ASSOCIATES  PA FED PAC,N,C,,257725,273000,0,CORPORATE,org_type=C (Corporation),
C00168864,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)",Q,C,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",559209,272500,0,CORPORATE,org_type=C (Corporation),
C00358440,BALCH AND BINGHAM LLP FEDERAL POLITICAL COMMITTEE,Q,,NONE,213329,272500,0,CORPORATE,/\bLLP\b/,
C00395947,BARNES & THORNBURG POLITICAL ACTION COMMITTEE,Q,,,276855,272500,0,CORPORATE,inline: Barnes & Thornburg PAC — law firm,
C00417584,AMERICA 2.0 PAC,Q,,TIM RYAN VICTORY FUND 2022,505589,272500,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686287,PLAINS ALL AMERICAN GP LLC PAC,Q,C,,328815,272000,0,CORPORATE,org_type=C (Corporation),
C00571174,SERVE AMERICA PAC,Q,,MOULTON LEADERSHIP FUND,2324059,271750,0,DARK_MONEY,/AMERICA PAC/,
C00010124,ASSOCIATED EQUIPMENT DISTRIBUTORS POLITICAL ACTION COMMITTEE,Q,T,ASSOCIATED EQUIPMENT DISTRIBUTORS,293950,271500,0,CORPORATE,org_type=T (Trade Association),
C00184028,"VOYA FINANCIAL, INC., POLITICAL ACTION COMMITTEE (VOYA FINANCIAL PAC)",Q,C,"VOYA FINANCIAL, INC.",288010,270500,0,CORPORATE,org_type=C (Corporation),
C00435735,UNIVISION COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,Q,C,"TELEVISAUNIVISION, INC.",140097,270000,0,CORPORATE,org_type=C (Corporation),
C00493072,DAKOTA PAC,Q,,HOEVEN,436729,270000,0,LEADERSHIP,inline: Dakota PAC — John Hoeven leadership PAC,
C00570861,R SENATE PAC,Q,,,175100,270000,0,LEADERSHIP,inline: R Senate PAC — R Senate leadership PAC,
C00608380,GRASSROOTS VICTORY PAC,V,,NONE,5555293,270000,8974,LEADERSHIP,/VICTORY PAC/,
C00804690,AMERICA 21 PAC,O,,NONE,1029165,200000,270000,DARK_MONEY,inline: America 21 PAC — vague R dark money,
C00605212,HAVING UNWAVERING RESOLVE AND DETERMINATION PAC,Q,,,330614,269700,0,UNKNOWN,no signal,
C00679860,ANIMAL WELLNESS ACTION PAC,Q,,NONE,324650,269000,0,ACTIVIST,inline: Animal Wellness Action PAC — animal welfare advocacy,
C00771139,DEFENDING THE REPUBLIC PAC INC.,O,,NONE,785507,0,268509,CORPORATE,/\bINC\b/,
C00346726,FIRST AMERICAN FINANCIAL CORPORATION PAC,Q,C,,464151,268500,0,CORPORATE,org_type=C (Corporation),
C00734624,CITIZENS FOR A UNITED NEW MEXICO,O,,,340050,0,268000,IDEOLOGICAL,/CITIZENS FOR/,
C00848739,"DEFENDING AMERICA PAC, INC.",O,,NONE,425000,0,267879,DARK_MONEY,/AMERICA PAC/,
C00431544,"DUNKIN' BRANDS, INC. POLITICAL ACTION COMMITTEE",Q,C,"DUNKIN' BRANDS, INC.",505894,267500,0,CORPORATE,org_type=C (Corporation),
C00300376,THE DOCTORS COMPANY FEDERAL PAC (DOCPAC),Q,M,THE DOCTORS COMPANY,225189,267350,0,CORPORATE,/COMPANY\b/,
C00594507,MIDDLE CLASS VALUES PAC,O,,,330989,0,267068,UNKNOWN,no signal,
C00102764,AMERICAN CHIROPRACTIC ASSOCIATION POLITICAL ACTION COMMITTEE,Q,M,AMERICAN CHIROPRACTIC ASSOCIATION,303133,267000,0,CORPORATE,/CHIROPRACTIC/,
C00383489,PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC),Q,C,PUBLIC SERVICE ENTERPRISE GROUP,254799,267000,0,CORPORATE,org_type=C (Corporation),
C00625988,FUTURE FORUM PAC,Q,,NONE,743942,267000,0,LEADERSHIP,inline: Future Forum PAC — House Future Forum Caucus leadership,
C00398750,NEW PAC,N,,,962605,266858,0,UNKNOWN,no signal,
C00366013,"NASDAQ, INC. PAC (NASDAQ PAC)",Q,C,"NASDAQ, INC.",213395,266000,0,CORPORATE,org_type=C (Corporation),
C00380303,EMERGENT BIOSOLUTIONS INC. EMPLOYEES PAC,Q,C,EMERGENT BIOSOLUTIONS INC.,273476,266000,0,CORPORATE,org_type=C (Corporation),
C00409458,CONSERVATIVE OPPORTUNITIES FOR A NEW AMERICA PAC,Q,,,585059,266000,0,DARK_MONEY,/AMERICA PAC/,
C00807909,STOP COLLECTIVISM OR TOTALITARIANISM TRIUMPHS PAC,Q,,SCOTT BAUGH VICTORY FUND,294551,265900,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00076174,NATIONWIDE MUTUAL INSURANCE COMPANY POLITICAL ACTION COMMITTEE,Q,C,NATIONWIDE,891259,265500,0,CORPORATE,org_type=C (Corporation),
C00754069,PAF,V,,CRUISE FOR CANCUN,8456511,114,265224,LEADERSHIP,inline: PAF (Cruise for Cancun) — Ted Cruz leadership PAC,
C00753897,INDEPENDENT LIBERTY PAC,O,,,610700,265000,263255,UNKNOWN,no signal,
C00531590,PATRIOTS IN ACTION,Q,,,481513,264100,0,DARK_MONEY,inline: Patriots in Action — vague-patriotic R dark money,
C00349225,SPINE PAC OF THE NATIONAL ASSOCIATION OF SPINE SPECIALISTS,Q,T,NATIONAL ASSOCIATION OF SPINE SPECIALISTS,294169,264000,0,CORPORATE,org_type=T (Trade Association),
C00526715,GREATER TOMORROW POLITICAL ACTION COMMITTEE,Q,,,293928,264000,0,LEADERSHIP,inline: Greater Tomorrow PAC — generic leadership,
C00681478,AMERICA'S TOMORROW,O,,,270000,0,264000,DARK_MONEY,inline: First for America — vague R dark money,
C00217877,SOUTHERN GLAZER'S WINE AND SPIRITS PAC,Q,C,NONE,200379,263700,0,CORPORATE,org_type=C (Corporation),
C00769695,FREEDOM FORCE PAC,N,,SALAZAR,306392,263700,0,LEADERSHIP,inline: Freedom Force PAC — Maria Salazar leadership PAC,
C00219568,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL NO. 12 VOLUNTARY LEGISLATIVE FUND,Q,L,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL NO. 12",548556,263500,0,LABOR,org_type=L (Labor),
C00878264,CONSERVATIVE FUTURE FUND,O,,NONE,1614342,0,263354,DARK_MONEY,inline: Conservative Future Fund — R dark money,
C00292094,GENESIS HEALTHCARE INC PAC,Q,C,GENESIS HEALTHCARE INC.,359854,262960,0,CORPORATE,org_type=C (Corporation),
C00360362,SCHWAN'S COMPANY POLITICAL ACTION COMMITTEE,Q,C,SCHWAN'S COMPANY,372045,262500,0,CORPORATE,org_type=C (Corporation),
C00379180,NATIONAL ASSOCIATION OF CHEMICAL DISTRIBUTORS RESPONSIBLE DISTRIBUTION POLITICAL ACTION CO,Q,C,NATIONAL ASSOCIATION OF CHEMICAL DISTRIBUTORS,259232,262500,0,CORPORATE,org_type=C (Corporation),
C00493924,REINVENTING A NEW DIRECTION POLITICAL ACTION COMMITTEE,Q,,FREEDOM FOR ALL AMERICANS,1593364,262500,0,UNKNOWN,no signal,
C00798009,HEALTHCARE FREEDOM SUPER PAC,O,,NONE,372000,0,262270,DARK_MONEY,inline: Healthcare Freedom Super PAC — R anti-ACA dark money,
C00522425,JET PAC,Q,,,2381201,262000,62686,UNKNOWN,no signal,
C00455923,FEDUP POLITICAL ACTION COMMITTEE AKA FEDUP PAC,O,,,966332,0,261745,UNKNOWN,no signal,
C00531632,"DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC",Q,,,291082,261500,0,CORPORATE,/\bDEFENSE\b/,
C00830208,GE COMPANY HEALTHCARE POLITICAL ACTION COMMITTEE,Q,C,GE HEALTHCARE TECHNOLOGIES INC.,319791,261500,0,CORPORATE,org_type=C (Corporation),
C00484667,ICE PAC,Q,,,373044,261400,0,UNKNOWN,no signal,
C00678813,CONSERVATIVES HARVESTING SUCCESS PAC,Q,,HYDE-SMITH,468935,260500,0,LEADERSHIP,inline: Conservatives Harvesting Success PAC (CHS) — Hyde-Smith leadership PAC,
C00832147,MITTEN PAC,Q,,SLOTKIN,580422,260250,0,LEADERSHIP,inline: Mitten PAC — Elissa Slotkin leadership PAC,
C00307249,"CITIZENS FINANCIAL GROUP, INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)",Q,C,"CITIZENS FINANCIAL GROUP, INC.",266588,260000,0,CORPORATE,org_type=C (Corporation),
C00427781,ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC),Q,M,ONLINE LENDERS ALLIANCE,247000,260000,0,UNKNOWN,no signal,
C00815779,DEMOCRACY PROTECTION PAC,O,,,328170,0,260000,UNKNOWN,no signal,
C00621086,FREE SYRIA PAC,Q,,NONE,295785,259650,0,UNKNOWN,no signal,
C00542621,MAPLE PAC,Q,,WELCH,397340,259300,0,LEADERSHIP,inline: Maple PAC — Peter Welch leadership PAC,
C00877233,AMERICAN CONSERVATION COALITION PAC (ACC PAC),V,,NONE,422197,19800,259182,ACTIVIST,inline: American Conservation Coalition PAC — conservative environmentalism,
C00718593,DEFEND TEXAS FUND,O,,NONE,350657,0,259020,UNKNOWN,no signal,
C00693515,FAIR FIGHT,V,,NONE,89861869,258881,0,UNKNOWN,no signal,
C00567396,CHANGE CAMPAIGN SUPER PAC,O,,NONE,435421,0,258395,UNKNOWN,no signal,
C00172833,AMERICAN ASSOCIATION OF CROP INSURERS PAC,Q,T,AMERICAN ASSOCIATION OF CROP INSURERS,274666,258000,0,CORPORATE,org_type=T (Trade Association),
C00377952,CUMMINS INC. POLITICAL ACTION COMMITTEE (CIPAC),Q,C,CUMMINS INC.,321053,258000,0,CORPORATE,org_type=C (Corporation),
C00033423,"HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)",Q,C,,133591,257500,0,CORPORATE,org_type=C (Corporation),
C00458257,EMPLOYEE--OWNED S CORPORATIONS OF AMERICA PAC (ESCA PAC),Q,T,EMPLOYEE OWNED S CORPORATIONS OF AMERICA,249411,257050,0,DARK_MONEY,/AMERICA PAC/,
C00110478,PEABODY ENERGY CORPORATION POLITICAL ACTION COMMITTEE   (PEABODY PAC),Q,C,PEABODY ENERGY CORPORATION,270871,256700,0,CORPORATE,org_type=C (Corporation),
C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",Q,T,"MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",243335,256000,0,CORPORATE,org_type=T (Trade Association),
C00415026,AMERICAN FUELS AND PETROCHEMICAL MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (AFPMPAC),Q,T,AMERICAN FUELS AND PETROCHEMICAL MANUFACTURERS ASSOCIATION,217380,256000,0,CORPORATE,org_type=T (Trade Association),
C00865246,FIGHTING FOR CALIFORNIANS,O,,NONE,280000,0,255663,DARK_MONEY,inline: Fighting for Californians — CA dark money,
C00447284,NATIONAL ASSOCIATION OF PROFESSIONAL EMPLOYER ORGANIZATIONS PAC (NAPEO PAC),Q,T,NATIONAL ASSOCIATION OF PROFESSIONAL EMPLOYER ORGANIZATIONS (NAPEO),249439,255500,0,CORPORATE,org_type=T (Trade Association),
C00814244,MOVING BROWARD FORWARD PAC,O,,,312200,0,255296,UNKNOWN,no signal,
C00735829,LONE STAR FORWARD,O,,,275510,5000,255200,UNKNOWN,no signal,
C00202184,WATERPAC - NATIONAL RURAL WATER ASSOCIATION POLITICAL COMMITTEE,Q,T,ARKANSAS RURAL WATER ASSOCIATION FEDERAL POLITICAL ACTION COMMITTEE,254368,255000,0,CORPORATE,org_type=T (Trade Association),
C00246306,IPAA WILDCATTERS FUND,Q,T,,282745,254500,0,CORPORATE,org_type=T (Trade Association),
C00652982,SOLUTION FUND PAC,O,,,496017,160000,254281,UNKNOWN,no signal,
C00353797,SIEMENS CORPORATION PAC,Q,C,SIEMENS CORPORATION,241331,253500,0,CORPORATE,org_type=C (Corporation),
C00239947,CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE,Q,C,"CAESARS ENTERTAINMENT, INC.",277825,253100,0,CORPORATE,org_type=C (Corporation),
C00432823,AMERICAN COLLEGE OF RHEUMATOLOGY (RHEUMPAC),Q,M,AMERICAN COLLEGE OF RHEUMATOLOGY,309768,253000,0,CORPORATE,/AMERICAN COLLEGE OF/,
C00002238,NATIONAL COUNCIL OF FARMER COOPERATIVES CO-OP/PAC,Q,T,NATIONAL COUNCIL OF FARMER COOPERATIVES,257168,252500,0,CORPORATE,org_type=T (Trade Association),
C00110577,"LINCOLN NATIONAL CORPORATION POLITICAL ACTION COMMITTEE (AKA LINCOLN FINANCIAL GROUP POLITICAL ACTION COMMITTEE, LFGPAC)",Q,C,LINCOLN NATIONAL CORPORATION,216594,252500,0,CORPORATE,org_type=C (Corporation),
C00389403,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC,Q,T,"SPECIALTY EQUIPMENT MARKET ASSOCIATION & PERFORMANCE RACING, INC.",455546,252500,0,CORPORATE,org_type=T (Trade Association),
C00391086,"ALLERGAN, INC. POLITICAL ACTION COMMITTEE",Q,C,,264420,252500,0,CORPORATE,org_type=C (Corporation),
C00494302,LEAD ENCOURAGE ELECT PAC,Q,,MIKE LEE VICTORY FUND,657995,252500,0,LEADERSHIP,/\bELECT [A-Z]+/,
C00532572,AMERICA'S LIBERTY PAC,O,,,1186717,0,252500,UNKNOWN,no signal,
C00826719,JUSTICE ACTION NETWORK PAC,O,,NONE,2522750,252500,0,DARK_MONEY,inline: The Bipartisan Network PAC — moderate dark money,
C00489005,WAKEFERN FOOD CORP. POLITICAL ACTION COMMITTEE,Q,C,,184500,252200,0,CORPORATE,org_type=C (Corporation),
C00339291,"WARNER MEDIA, LLC PAC (WARNERMEDIA PAC)",Q,C,,178798,252023,0,CORPORATE,org_type=C (Corporation),
C00764936,PURPL-AC PAC (THE PURPLE AMERICA COALITION POLITICAL ACTION COMMITTEE INC.),N,,,282500,0,251500,CORPORATE,/\bINC\b/,
C00694695,FIGHTING FOR KANSAS PAC,O,,,289308,2579,251453,UNKNOWN,no signal,
C00750026,C3.AI INC. PAC,Q,C,,469793,251100,0,CORPORATE,org_type=C (Corporation),
C00239780,PHILIPS NORTH AMERICA LLC POLITICAL ACTION COMMITTEE,Q,C,PHILIPS NORTH AMERICA LLC,268114,251000,0,CORPORATE,org_type=C (Corporation),
C00442996,ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,Q,T,,287181,251000,0,CORPORATE,org_type=T (Trade Association),
C00389858,FAIR AND BALANCED PAC,O,,,251350,20000,250909,UNKNOWN,no signal,
C00550491,THOMPSON COBURN POLITICAL ACTION COMMITTEE,Q,,,232346,250500,0,CORPORATE,inline: Thompson Coburn PAC — law firm,
C00279828,TEXTILE RENTAL SERVICES ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE (TRSAPAC),Q,T,,244880,250000,0,CORPORATE,org_type=T (Trade Association),
C00794024,"BETTER PATH FORWARD PAC, INC.",Q,,HOGAN,501801,250000,0,CORPORATE,/\bINC\b/,
C00821058,ALABAMA FIRST PAC,Q,,,1690801,250000,0,LEADERSHIP,inline: Alabama First PAC — Tuberville / AL R leadership PAC,
C00887778,MOVING MONTANA FORWARD,O,,,571075,0,249930,DARK_MONEY,inline: Moving Montana Forward — MT dark money,
C00118208,AMERICAN ROAD & TRANSPORTATION BUILDERS ASSOCIATION PAC,Q,T,AMERICAN ROAD AND TRANSPORTATION BUILDERS ASSOC. (ARTBA),269930,249500,0,CORPORATE,org_type=T (Trade Association),
C00329425,BURGER KING FRANCHISEE PAC,Q,T,BURGER KING,258366,249500,0,CORPORATE,org_type=T (Trade Association),
C00479998,TENASKA INC EMPLOYEES POLITICAL ACTION COMMITTEE,Q,C,,197650,248800,0,CORPORATE,org_type=C (Corporation),
C00784033,RESOLUTE PAC INC.,O,,,357313,0,248607,CORPORATE,/\bINC\b/,
C00072751,STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE,Q,C,STATE STREET BANK AND TRUST COMPANY,300890,248000,0,CORPORATE,org_type=C (Corporation),
C00864058,PART OF THE SOLUTION PAC,O,,,293500,0,247785,DARK_MONEY,inline: Part of the Solution PAC — vague dark money,
C00787499,FLORIDA DEMOCRATIC ACTION PAC,O,,,259000,0,247713,UNKNOWN,no signal,
C00111534,JONES WALKER L.L.P. POLITICAL ACTION COMMITTEE,Q,,NONE,229999,247700,0,CORPORATE,inline: Jones Walker LLP PAC — law firm,
C00410407,EDWARD JONES PAC,Q,,NONE,621934,247500,0,CORPORATE,inline: Edward Jones PAC — financial services industry,
C00792127,FAIR ISAAC CORPORATION POLITICAL ACTION COMMITTEE (FICO PAC),Q,C,,268783,247500,0,CORPORATE,org_type=C (Corporation),
C00859538,ALSOPAC,Q,,,323974,247400,0,LEADERSHIP,inline: AlsoPAC — Angela Alsobrooks leadership PAC,
C00761213,AMERICAN DREAMS PAC,O,,NONE,334827,0,246854,UNKNOWN,no signal,
C00753384,TEXAS RED,Q,,,249748,246600,0,UNKNOWN,no signal,
C00077701,THE KRAFT HEINZ COMPANY POLITICAL ACTION COMMITTEE (KRAFTHEINZPAC),Q,C,,185348,246500,0,CORPORATE,org_type=C (Corporation),
C00717918,FLIP THE SENATE PAC,O,,NONE,321506,0,246404,UNKNOWN,no signal,
C00756254,JEWSCHOOSE4MOREYEARS,O,,,202778,0,246397,UNKNOWN,no signal,
C00445981,POLSINELLI PAC,Q,C,POLSINELLI PAC,238711,246250,0,CORPORATE,org_type=C (Corporation),
C00455733,FLAGSTAR BANK FEDERAL PAC,Q,C,,248404,246000,0,CORPORATE,org_type=C (Corporation),
